RTI_ID,Filing_Date,Year,Month,Month_Name,Quarter,Department,Category,Applicant_Type,State,Mode_of_Filing,PIO_Assigned,Response_Date,Response_Time_Days,Response_Status,Disposal_Type,Rejection_Reason,First_Appeal_Filed,First_Appeal_Date,First_Appeal_Outcome,Second_Appeal_CIC,Second_Appeal_Outcome,Is_Repeat_Filer,Compliant_Response,Breach_Days,Filing_YearMonth,Financial_Year,Escalated_to_CIC,Proactive_Disclosure_Candidate
HPCL-RTI-04400,2022-01-15,2022,1,January,Q1,Retail Marketing,Policy & Service Rules,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-002,2022-02-11,27,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,No
HPCL-RTI-04401,2022-02-27,2022,2,February,Q1,LPG Division (Indane),Policy & Service Rules,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-005,2022-03-22,23,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-02,FY 2021-22,No,No
HPCL-RTI-04402,2022-01-24,2022,1,January,Q1,Retail Marketing,Tender & Contracts,Journalist / Media,Telangana,Online (RTI Online Portal),PIO-011,2022-02-21,28,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,No
HPCL-RTI-04403,2022-11-17,2022,11,November,Q4,Finance & Accounts,Audit Reports & Observations,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-001,2022-12-01,14,Responded On-Time,Rejected,Section 8(1)(e) – Fiduciary Relationship,Yes,2023-01-20,Rejected,Yes,Upheld by CIC,No,Yes,0,2022-11,FY 2022-23,Yes,No
HPCL-RTI-04404,2022-10-08,2022,10,October,Q4,Retail Marketing,Dealer/Distributor Grievances,Individual Citizen,Uttar Pradesh,Online (RTI Online Portal),PIO-012,2022-10-30,22,Responded On-Time,Rejected,Section 24 – Intelligence/Security Organisation,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04405,2022-06-08,2022,6,June,Q2,LPG Division (Indane),LPG Distributorship Allotment,NGO / Civil Society,Gujarat,Online (RTI Online Portal),PIO-010,2022-06-26,18,Responded On-Time,Rejected,Section 8(1)(e) – Fiduciary Relationship,Yes,2022-07-12,Upheld,No,Not Applicable,No,Yes,0,2022-06,FY 2022-23,No,Yes
HPCL-RTI-04406,2022-04-12,2022,4,April,Q2,Projects & Pipelines,Environmental Compliance,Individual Citizen,Rajasthan,Offline (In-Person),PIO-004,2022-05-15,33,Responded – Delayed (31–60 days),Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,3,2022-04,FY 2022-23,No,No
HPCL-RTI-04407,2022-07-22,2022,7,July,Q3,LPG Division (Indane),Policy & Service Rules,Journalist / Media,Karnataka,Offline (In-Person),PIO-013,2022-08-10,19,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-07,FY 2022-23,No,No
HPCL-RTI-04408,2022-04-25,2022,4,April,Q2,Procurement & Materials,Expenditure Details,Individual Citizen,Delhi,Online (RTI Online Portal),PIO-011,2022-05-14,19,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-04,FY 2022-23,No,No
HPCL-RTI-04409,2022-09-03,2022,9,September,Q3,Retail Marketing,Fuel Pricing & Policy,Journalist / Media,Rajasthan,Online (RTI Online Portal),PIO-013,2022-09-27,24,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-09,FY 2022-23,No,No
HPCL-RTI-04410,2022-05-07,2022,5,May,Q2,Finance & Accounts,Financial Statements & Budgets,Individual Citizen,Uttar Pradesh,Online (RTI Online Portal),PIO-001,2022-06-04,28,Responded On-Time,Information Provided,Not Applicable,Yes,2022-07-27,Rejected,No,Not Applicable,No,Yes,0,2022-05,FY 2022-23,No,No
HPCL-RTI-04411,2022-08-04,2022,8,August,Q3,Procurement & Materials,Policy & Service Rules,NGO / Civil Society,Others,Online (RTI Online Portal),PIO-012,2022-08-21,17,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-08,FY 2022-23,No,No
HPCL-RTI-04412,2022-03-30,2022,3,March,Q1,Procurement & Materials,Expenditure Details,Individual Citizen,Rajasthan,Online (RTI Online Portal),PIO-001,2022-04-21,22,Responded On-Time,Partially Provided,Not Applicable,Yes,2022-06-13,Rejected,No,Not Applicable,Yes,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04413,2022-07-18,2022,7,July,Q3,Procurement & Materials,Policy & Service Rules,Individual Citizen,Karnataka,By Post,PIO-009,2022-07-31,13,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-07,FY 2022-23,No,No
HPCL-RTI-04414,2022-05-04,2022,5,May,Q2,LPG Division (Indane),LPG Distributorship Allotment,Individual Citizen,Karnataka,Online (RTI Online Portal),PIO-008,2022-05-09,5,Responded On-Time,Rejected,Section 24 – Intelligence/Security Organisation,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-05,FY 2022-23,No,Yes
HPCL-RTI-04415,2022-11-19,2022,11,November,Q4,Information Technology,Policy & Service Rules,NGO / Civil Society,Himachal Pradesh,Offline (In-Person),PIO-002,2022-12-08,19,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-11,FY 2022-23,No,No
HPCL-RTI-04416,2022-03-12,2022,3,March,Q1,Mumbai Refinery,Environmental Compliance,Lawyer / Legal Entity,Gujarat,By Post,PIO-004,2022-04-11,30,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04417,2022-10-19,2022,10,October,Q4,Mumbai Refinery,Tender & Contract Details,Business Entity,Delhi,Offline (In-Person),PIO-012,2022-11-15,27,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-10,FY 2022-23,No,Yes
HPCL-RTI-04418,2022-02-20,2022,2,February,Q1,Vizag Refinery,Refinery Operations & Output,Lawyer / Legal Entity,Andhra Pradesh,Offline (In-Person),PIO-005,2022-02-26,6,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-02,FY 2021-22,No,No
HPCL-RTI-04419,2022-07-06,2022,7,July,Q3,Retail Marketing,Petrol Pump Dealership Allotment,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-002,2022-07-23,17,Responded On-Time,Partially Provided,Not Applicable,Yes,2022-09-10,Rejected,Yes,Rejected by CIC,No,Yes,0,2022-07,FY 2022-23,Yes,Yes
HPCL-RTI-04420,2022-05-04,2022,5,May,Q2,LPG Division (Indane),LPG Subsidy & Pricing,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-004,2022-05-09,5,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-05,FY 2022-23,No,No
HPCL-RTI-04421,2022-03-16,2022,3,March,Q1,Finance & Accounts,Policy & Service Rules,Journalist / Media,Gujarat,Offline (In-Person),PIO-004,2022-04-17,32,Responded – Delayed (31–60 days),Rejected,Section 8(1)(e) – Fiduciary Relationship,No,,Not Applicable,No,Not Applicable,No,No,2,2022-03,FY 2021-22,No,No
HPCL-RTI-04422,2022-11-04,2022,11,November,Q4,Retail Marketing,Petrol Pump Dealership Allotment,Journalist / Media,Uttar Pradesh,By Post,PIO-011,2022-11-15,11,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-11,FY 2022-23,No,Yes
HPCL-RTI-04423,2022-06-11,2022,6,June,Q2,Vizag Refinery,Environmental Compliance,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-005,2022-07-17,36,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,No,6,2022-06,FY 2022-23,No,No
HPCL-RTI-04424,2022-06-25,2022,6,June,Q2,Mumbai Refinery,Environmental Compliance,Individual Citizen,Delhi,Offline (In-Person),PIO-004,2022-07-28,33,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,3,2022-06,FY 2022-23,No,No
HPCL-RTI-04425,2022-08-02,2022,8,August,Q3,Vizag Refinery,Refinery Operations & Output,Individual Citizen,Bihar,Online (RTI Online Portal),PIO-001,2022-08-18,16,Responded On-Time,Rejected,Section 8(1)(a) – National Security & Sovereignty,Yes,2022-08-31,Partially Upheld,No,Not Applicable,No,Yes,0,2022-08,FY 2022-23,No,No
HPCL-RTI-04426,2022-09-23,2022,9,September,Q3,LPG Division (Indane),Dealer/Distributor Grievances,Individual Citizen,Delhi,By Post,PIO-013,2022-10-04,11,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-09,FY 2022-23,No,No
HPCL-RTI-04427,2022-04-04,2022,4,April,Q2,Mumbai Refinery,Refinery Operations & Output,Lawyer / Legal Entity,Jharkhand,Offline (In-Person),PIO-006,2022-05-02,28,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-04,FY 2022-23,No,No
HPCL-RTI-04428,2022-10-21,2022,10,October,Q4,HR & Personnel,Promotion & Transfer Details,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-001,2022-11-05,15,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04429,2022-11-08,2022,11,November,Q4,Vizag Refinery,Refinery Operations & Output,Individual Citizen,Delhi,Online (RTI Online Portal),PIO-005,2022-12-03,25,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-11,FY 2022-23,No,No
HPCL-RTI-04430,2022-11-24,2022,11,November,Q4,Procurement & Materials,Vendor Empanelment,Individual Citizen,Punjab,Online (RTI Online Portal),PIO-004,2022-12-12,18,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-11,FY 2022-23,No,No
HPCL-RTI-04431,2022-03-17,2022,3,March,Q1,HR & Personnel,Recruitment & Selection,Individual Citizen,Uttar Pradesh,Online (RTI Online Portal),PIO-003,2022-03-24,7,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,Yes
HPCL-RTI-04432,2022-05-12,2022,5,May,Q2,Information Technology,Expenditure Details,Individual Citizen,Maharashtra,By Post,PIO-001,2022-05-17,5,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-05,FY 2022-23,No,No
HPCL-RTI-04433,2022-02-04,2022,2,February,Q1,Mumbai Refinery,Incident/Accident Reports,Individual Citizen,Haryana,Offline (In-Person),PIO-007,2022-03-02,26,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-02,FY 2021-22,No,No
HPCL-RTI-04434,2022-10-13,2022,10,October,Q4,HR & Personnel,Salary & Pay Details,Individual Citizen,Rajasthan,Online (RTI Online Portal),PIO-012,2022-10-31,18,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04435,2022-03-09,2022,3,March,Q1,"Health, Safety & Environment",Pollution Control Data,Individual Citizen,Tamil Nadu,By Post,PIO-010,2022-03-25,16,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04436,2022-01-27,2022,1,January,Q1,Retail Marketing,Policy & Service Rules,Business Entity,Kerala,Online (RTI Online Portal),PIO-005,2022-02-21,25,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,No
HPCL-RTI-04437,2022-08-05,2022,8,August,Q3,Finance & Accounts,Salary & Pay Details,NGO / Civil Society,Uttar Pradesh,Offline (In-Person),PIO-005,2022-09-04,30,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-08,FY 2022-23,No,No
HPCL-RTI-04438,2022-02-04,2022,2,February,Q1,Finance & Accounts,Audit Reports & Observations,Individual Citizen,Karnataka,Offline (In-Person),PIO-005,2022-02-23,19,Responded On-Time,Rejected,Section 8(1)(j) – Personal/Private Information,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-02,FY 2021-22,No,No
HPCL-RTI-04439,2022-04-23,2022,4,April,Q2,Mumbai Refinery,Employee Records & Service Matters,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-006,2022-05-14,21,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-04,FY 2022-23,No,Yes
HPCL-RTI-04440,2022-10-18,2022,10,October,Q4,Procurement & Materials,Policy & Service Rules,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-009,2022-11-14,27,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04441,2022-12-16,2022,12,December,Q4,"Health, Safety & Environment",HSE Policy & Standards,Individual Citizen,Gujarat,Offline (In-Person),PIO-004,2022-12-26,10,Responded On-Time,Rejected,Section 8(1)(e) – Fiduciary Relationship,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-12,FY 2022-23,No,No
HPCL-RTI-04442,2022-03-08,2022,3,March,Q1,Procurement & Materials,Policy & Service Rules,Individual Citizen,Odisha,Online (RTI Online Portal),PIO-013,2022-04-02,25,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04443,2022-03-05,2022,3,March,Q1,HR & Personnel,Employee Records & Service Matters,Individual Citizen,Andhra Pradesh,Offline (In-Person),PIO-013,2022-04-02,28,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,Yes
HPCL-RTI-04444,2022-03-25,2022,3,March,Q1,HR & Personnel,Promotion & Transfer Details,Individual Citizen,Maharashtra,By Post,PIO-008,2022-04-23,29,Responded On-Time,Transferred to Concerned Department,Not Applicable,Yes,2022-05-22,Rejected,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04445,2022-10-02,2022,10,October,Q4,Vigilance,Vigilance & Investigation Matters,NGO / Civil Society,Gujarat,Online (RTI Online Portal),PIO-010,2022-10-09,7,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04446,2022-12-07,2022,12,December,Q4,LPG Division (Indane),Dealer/Distributor Grievances,Individual Citizen,Assam,Offline (In-Person),PIO-009,2022-12-21,14,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-12,FY 2022-23,No,No
HPCL-RTI-04447,2022-09-18,2022,9,September,Q3,"Health, Safety & Environment",Incident/Accident Reports,Business Entity,Bihar,Online (RTI Online Portal),PIO-002,2022-10-01,13,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-09,FY 2022-23,No,No
HPCL-RTI-04448,2022-10-29,2022,10,October,Q4,HR & Personnel,Employee Records & Service Matters,Individual Citizen,Andhra Pradesh,Offline (In-Person),PIO-012,2022-11-22,24,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-10,FY 2022-23,No,Yes
HPCL-RTI-04449,2022-01-04,2022,1,January,Q1,"Health, Safety & Environment",HSE Policy & Standards,Individual Citizen,Maharashtra,By Post,PIO-012,2022-01-28,24,Responded On-Time,Partially Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,No
HPCL-RTI-04450,2022-01-09,2022,1,January,Q1,HR & Personnel,Policy & Service Rules,NGO / Civil Society,Rajasthan,By Post,PIO-006,2022-02-14,36,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,6,2022-01,FY 2021-22,No,No
HPCL-RTI-04451,2022-04-22,2022,4,April,Q2,Finance & Accounts,Financial Statements & Budgets,Lawyer / Legal Entity,Telangana,Offline (In-Person),PIO-005,2022-05-09,17,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-04,FY 2022-23,No,No
HPCL-RTI-04452,2022-12-06,2022,12,December,Q4,LPG Division (Indane),Dealer/Distributor Grievances,Lawyer / Legal Entity,Punjab,By Post,PIO-001,2022-12-22,16,Responded On-Time,Rejected,Section 8(1)(e) – Fiduciary Relationship,Yes,2023-01-30,Partially Upheld,No,Not Applicable,No,Yes,0,2022-12,FY 2022-23,No,No
HPCL-RTI-04453,2022-03-10,2022,3,March,Q1,Procurement & Materials,Tender & Contract Details,Journalist / Media,Uttar Pradesh,Offline (In-Person),PIO-013,2022-04-12,33,Responded – Delayed (31–60 days),Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,3,2022-03,FY 2021-22,No,Yes
HPCL-RTI-04454,2022-03-19,2022,3,March,Q1,Projects & Pipelines,Expenditure Details,Individual Citizen,Maharashtra,By Post,PIO-003,2022-04-16,28,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04455,2022-08-30,2022,8,August,Q3,Procurement & Materials,Tender & Contract Details,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-009,2022-10-03,34,Responded – Delayed (31–60 days),Rejected,Section 8(1)(e) – Fiduciary Relationship,No,,Not Applicable,No,Not Applicable,Yes,No,4,2022-08,FY 2022-23,No,Yes
HPCL-RTI-04456,2022-04-21,2022,4,April,Q2,Procurement & Materials,Vendor Empanelment,Business Entity,Telangana,Offline (In-Person),PIO-011,2022-05-16,25,Responded On-Time,Rejected,Section 8(1)(d) – Commercial Confidence / IP,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-04,FY 2022-23,No,No
HPCL-RTI-04457,2022-01-30,2022,1,January,Q1,Mumbai Refinery,Employee Records & Service Matters,Individual Citizen,Karnataka,Online (RTI Online Portal),PIO-007,2022-02-12,13,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,Yes
HPCL-RTI-04458,2022-11-02,2022,11,November,Q4,HR & Personnel,Promotion & Transfer Details,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-008,2022-11-13,11,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-11,FY 2022-23,No,No
HPCL-RTI-04459,2022-03-13,2022,3,March,Q1,HR & Personnel,Pension & Retirement Benefits,Individual Citizen,Maharashtra,Online (RTI Online Portal),PIO-004,2022-03-22,9,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-03,FY 2021-22,No,No
HPCL-RTI-04460,2022-06-10,2022,6,June,Q2,LPG Division (Indane),LPG Subsidy & Pricing,Business Entity,Gujarat,Online (RTI Online Portal),PIO-013,2022-07-04,24,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-06,FY 2022-23,No,No
HPCL-RTI-04461,2022-10-18,2022,10,October,Q4,LPG Division (Indane),Dealer/Distributor Grievances,Individual Citizen,Madhya Pradesh,Online (RTI Online Portal),PIO-001,2022-11-15,28,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-10,FY 2022-23,No,No
HPCL-RTI-04462,2022-01-06,2022,1,January,Q1,HR & Personnel,Recruitment & Selection,Business Entity,Delhi,Online (RTI Online Portal),PIO-002,2022-02-15,40,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,10,2022-01,FY 2021-22,No,Yes
HPCL-RTI-04463,2022-01-28,2022,1,January,Q1,LPG Division (Indane),LPG Distributorship Allotment,Individual Citizen,Andhra Pradesh,Online (RTI Online Portal),PIO-001,2022-02-23,26,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-01,FY 2021-22,No,Yes
HPCL-RTI-04464,2022-04-24,2022,4,April,Q2,Vigilance,Policy & Service Rules,Individual Citizen,Madhya Pradesh,Online (RTI Online Portal),PIO-003,2022-06-06,43,Responded – Delayed (31–60 days),Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,No,13,2022-04,FY 2022-23,No,No
HPCL-RTI-04465,2022-04-27,2022,4,April,Q2,Projects & Pipelines,Land Acquisition & Compensation,Individual Citizen,Gujarat,Online (RTI Online Portal),PIO-010,2022-05-16,19,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-04,FY 2022-23,No,No
HPCL-RTI-04466,2022-12-02,2022,12,December,Q4,LPG Division (Indane),Dealer/Distributor Grievances,Individual Citizen,Assam,By Post,PIO-005,2022-12-13,11,Responded On-Time,Information Provided,Not Applicable,No,,Not Applicable,No,Not Applicable,No,Yes,0,2022-12,FY 2022-23,No,No
HPCL-RTI-04467,2022-12-09,2022,12,December,Q4,Finance & Accounts,Salary & Pay Details,NGO / Civil Society,Rajasthan,Online (RTI Online Portal),PIO-007,2023-01-06,28,Responded On-Time,Transferred to Concerned Department,Not Applicable,No,,Not Applicable,No,Not Applicable,Yes,Yes,0,2022-12,FY 2022-23,No,No
